Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter
60.05659,474,245,229,2.979922,2.910486,32.85624,7.783833,7.52821,29.08243,149.4473,4.205187,48.28464,21.05742,0.04266934,0.03680823,2.930333,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
61.05912,466,238,228,2.975665,2.90466,32.99728,7.816782,7.548648,29.01388,149.39,4.217039,48.6827,21.02051,0.04291187,0.03685457,2.904499,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
62.0778,455,234,221,2.984364,2.892033,33.06184,7.827642,7.533129,28.94465,149.3825,4.229466,48.80816,21.06079,0.04305002,0.03717411,2.885746,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
63.08794,448,229,219,2.984774,2.896293,33.20783,7.820217,7.567458,29.07687,149.3781,4.252636,49.13765,21.08395,0.04319726,0.03713752,2.877869,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
64.09174,438,223,215,2.99524,2.890657,33.38338,7.762938,7.600419,29.13332,149.3667,4.259314,48.83538,20.99464,0.04328629,0.03702584,2.871882,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
65.09985,439,223,216,2.998621,2.888416,33.50326,7.739361,7.620972,29.16689,149.3631,4.264951,48.64452,21.01174,0.0433239,0.03700956,2.835116,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
66.11631,435,220,215,2.995974,2.886241,33.52421,7.764166,7.629015,29.08545,149.4331,4.264239,48.35437,21.08618,0.04346449,0.03717856,2.831309,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
67.1424,431,218,213,3.000885,2.8886,33.54582,7.756941,7.6011,29.16736,149.4708,4.238049,48.43891,21.00054,0.04365965,0.03720495,2.830234,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
68.16219,426,216,210,2.999392,2.893937,33.59452,7.732042,7.606308,29.19599,149.7528,4.238194,48.33313,20.96038,0.04359323,0.03706191,2.836,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
69.18108,420,211,209,3.002856,2.88241,33.70721,7.784894,7.657646,29.20203,149.9834,4.232045,48.09139,21.0521,0.04390838,0.03681575,2.860881,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
70.19452,414,209,205,3.002794,2.879367,33.8097,7.795661,7.65812,29.15655,150.2064,4.229856,48.25943,21.09982,0.04391614,0.03681732,2.860749,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
71.20009,413,209,204,3.008559,2.864548,33.98806,7.808018,7.676888,29.04261,150.3754,4.237101,48.36406,21.00686,0.04388995,0.03681859,2.852134,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
72.19571,401,201,200,3.011953,2.85762,34.26498,7.779898,7.682854,28.88042,150.4068,4.238868,48.81157,20.93877,0.04400137,0.03686817,2.804024,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
73.21252,401,200,201,3.002775,2.852017,34.41413,7.782802,7.663545,29.00266,150.6734,4.270212,48.49777,21.01787,0.04406175,0.03668966,2.829257,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
74.23434,402,200,202,3.007614,2.866306,34.52692,7.778306,7.717358,29.13754,150.2229,4.25591,48.51216,21.1716,0.04401333,0.03667506,2.832367,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
75.23685,399,198,201,3.002807,2.864615,34.63662,7.764803,7.728092,29.19366,150.3228,4.264751,48.48668,21.1655,0.04421217,0.03663994,2.834083,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
76.24506,400,199,201,3.004385,2.850207,34.72631,7.736347,7.791324,29.02703,150.2108,4.252526,48.00791,21.26989,0.04427786,0.03641324,2.842778,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
77.25731,398,197,201,3.001669,2.842298,34.77843,7.733891,7.787116,29.02573,150.2779,4.267297,48.12933,21.22817,0.04438212,0.03629722,2.840323,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
78.28554,401,197,204,2.999966,2.84439,34.91594,7.706099,7.772906,29.10896,150.2176,4.279236,48.18029,21.15442,0.04454417,0.03626764,2.880806,22,12,10,2.910117,3.105471,4.368819,7.312881,26.96074,183.4039,8.17533,26.60999,26.02811,0.03521861,0.03614251
