Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator,Fish.meanEnergyToGiveBirth,Fish.meanNumberOfChildren,Fish.meanMaxEnergy,Fish.meanInitialEnergy,Predator.FishCount, Predator.FishCountMale, Predator.FishCountFemale,Predator.meanViewRadius,Predator.meanImpulseTime,Predator.meanSoshakuJikan,Predator.meanMatingRestJikan,Predator.meanMatingAge,Predator.meanJumyo,Predator.meanPotentialBenefitOfMovement,Predator.meanMinimumEnergyToMate,Predator.meanMinimumLifeToEat,Predator.meanRelativeBenefitParameter,Predator.meanRelativeCostParameter,Predator.meanEnergyToGiveBirth,Predator.meanNumberOfChildren,Predator.meanMaxEnergy,Predator.meanInitialEnergy
40.23035,466,237,229,5.043787,3.046349,30.39158,7.907661,4.959354,10.10044,249.8193,4.654127,30.69016,19.06462,0.04128242,0.03669858,3.15238,100.6075,3.036478,201.4284,49.11618,21,11,10,4.81141,3.285085,4.432069,5.91173,29.44303,196.7053,7.442115,17.35629,19.41308,0.02695058,0.04839081112.3706,2.904762,185.8811,46.78172
41.56368,457,233,224,5.041656,3.03272,30.50236,7.916202,4.95868,10.11734,249.8095,4.64764,30.69602,19.15349,0.04130513,0.03706666,3.136832,100.7188,3.041573,201.3733,49.24704,21,11,10,4.81141,3.285085,4.432069,5.91173,29.44303,196.7053,7.442115,17.35629,19.41308,0.02695058,0.04839081112.3706,2.904762,185.8811,46.78172
42.89702,424,216,208,5.055263,2.975761,30.50068,7.900663,4.958016,10.13304,249.5948,4.59068,30.59049,19.22455,0.04160266,0.03724747,3.159414,100.7973,3.077827,202.2375,49.18843,21,11,10,4.81141,3.285085,4.432069,5.91173,29.44303,196.7053,7.442115,17.35629,19.41308,0.02695058,0.04839081112.3706,2.904762,185.8811,46.78172
44.05273,393,202,191,5.04861,2.920098,30.41645,7.954144,4.987389,10.17504,249.3277,4.625245,31.03453,19.05791,0.04213243,0.03723454,3.109248,100.4931,3.089056,202.5589,49.37037,21,11,10,4.81141,3.285085,4.432069,5.91173,29.44303,196.7053,7.442115,17.35629,19.41308,0.02695058,0.04839081112.3706,2.904762,185.8811,46.78172
45.09551,382,198,184,5.037147,2.893316,30.32355,7.953812,4.981119,10.14565,249.2971,4.581482,31.23735,19.0803,0.04231469,0.03719975,3.097827,101.0326,3.068059,202.7737,49.51006,21,11,10,4.81141,3.285085,4.432069,5.91173,29.44303,196.7053,7.442115,17.35629,19.41308,0.02695058,0.04839081112.3706,2.904762,185.8811,46.78172
46.10099,365,192,173,5.032373,2.84124,30.10437,7.991242,4.97933,10.13196,249.1807,4.565433,31.31675,18.97856,0.04253326,0.03754079,3.099879,101.3387,3.063011,202.0517,49.52257,21,11,10,4.81141,3.285085,4.432069,5.91173,29.44303,196.7053,7.442115,17.35629,19.41308,0.02695058,0.04839081112.3706,2.904762,185.8811,46.78172
47.08746,354,186,168,5.028832,2.802691,30.02832,7.976926,4.997857,10.09682,249.7206,4.581839,31.20054,19.00917,0.0427904,0.03720863,3.10369,101.3491,3.064969,201.6354,49.65173,20,10,10,4.837517,3.249465,4.510793,6.067051,30.20419,198.4597,7.406106,17.7721,19.90411,0.02720826,0.05000939111.4094,2.8,184.5301,47.46561
48.09328,339,178,161,5.020056,2.754025,30.08171,7.928833,5.016852,10.13146,249.7278,4.607178,31.14647,18.89005,0.04294061,0.03717222,3.062108,101.8002,3.070794,202.0351,49.85697,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
49.17655,335,177,158,5.018767,2.750134,30.16189,7.92969,5.029276,10.13213,249.9167,4.618099,31.13103,18.95187,0.04321764,0.03725545,3.059015,101.9639,3.083579,201.3437,49.91383,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
50.17664,325,172,153,5.028884,2.726021,29.89447,7.875887,5.032737,10.08748,249.9773,4.6298,31.18274,18.7872,0.04309911,0.0371485,3.056689,101.919,3.113843,200.9175,50.07143,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
51.17845,322,171,151,5.031296,2.720246,29.90625,7.859805,5.039508,10.09159,249.8044,4.632755,31.20109,18.8075,0.04314264,0.03723322,3.053408,101.959,3.118009,200.5119,50.07209,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
52.18219,317,170,147,5.034242,2.720744,29.94402,7.844664,5.035185,10.08744,250.3752,4.615197,31.26488,18.99802,0.04294346,0.0373694,3.013362,101.9138,3.123025,199.8833,50.16038,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
53.19622,309,169,140,5.042829,2.733091,29.88718,7.83037,5.054616,10.11613,250.058,4.614287,31.29298,19.07349,0.04302972,0.03776072,3.025867,101.958,3.139155,198.6109,50.34296,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
54.19705,306,168,138,5.038439,2.743412,29.97393,7.795569,5.044574,10.11396,250.0251,4.615481,31.27148,19.0738,0.04289573,0.03764717,3.031663,102.0725,3.150324,198.5565,50.46548,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
55.19833,305,168,137,5.035594,2.748183,29.97247,7.816549,5.035697,10.13011,249.9141,4.6096,31.22475,19.0984,0.04291348,0.03772542,3.031718,102.0635,3.144259,198.7751,50.46701,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
56.20111,301,165,136,5.036396,2.753655,30.01248,7.749959,5.030513,10.15416,250.1079,4.609163,31.13166,19.14786,0.0429677,0.03784092,3.026766,102.0978,3.139532,198.6806,50.47322,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
57.20189,300,165,135,5.041161,2.754274,30.11008,7.7622,5.038812,10.17951,250.2878,4.604301,31.1159,19.18066,0.04294722,0.0379137,3.013115,101.9474,3.129997,198.0714,50.56893,19,9,10,4.864255,3.213228,4.593936,6.233847,30.38088,197.8133,7.378707,17.0581,19.98154,0.02805862,0.04804804109.4686,2.894737,186.5426,48.22148
